ACO_Num,ACO_NAME,Start_Date,Track2,Adv_Pay,Int_Pmt,Adv_Pay_Amt,QualScore,QualPerfShare,FinalShareRate,MinLossPerc,MinSavPerc,ABtotBnchmk,ABtotExp,BnchmkMinExp,EarnShrSavings,OweLosses,N_AB,N_AB_Year,N_AB_Year_ESRD,N_AB_Year_DIS,N_AB_Year_AGED_Dual,N_AB_Year_AGED_NonDual,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,Per_Capita_Exp_ALL_ESRD,Per_Capita_Exp_ALL_DIS,Per_Capita_Exp_ALL_AGDU,Per_Capita_Exp_ALL_AGND,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,pneu_adm,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY
A78337,"Franciscan Northwest Physicians Health Network, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.023989866,232766758.8,236920112.7,"-4,153,354",0,,30101,29141.08333,227.0833333,3627.75,2265.583333,23020.66667,5118,13503,8200,3280,17072,13029,25478,1184,1825,147,160,1307,67831.15079,7327.430458,8043.520197,7676.208525,2643.881999,2445.600722,23.15968268,148.9323686,41.12026938,170.4532222,482.0289518,1.193165005,2802.892309,82.08506153,255.0101653,234.0387678,251.8780759,240.8970154,0.41178977,7.892637256,2.64231769,10.32906006,6.382741433,7.961268884,125.4134906,746.4403855,39.42887047,559.4164024,172.2653871,708.9990363,258.0206067,8110.405413,3430.002888,3525.74401,1146.491351,8.167163769,0,0,0,0,0,254,844,150,2,0,0.959638901,1.000371302,0.843767748,0.945931966,0.970003244,0.989533509,0.813390669,0.954945183,0.95689359,0.960902427,0.783741015,0.965835716,0.980585291,0.965961465,0.808050501,0.956740218
A37012,"Affiliated Physicians Medical Group ACO, Inc.",1/1/2013,0,0,,,1,0.5,0.5,,0.031411411,116371218.3,117206594.5,"-835,376",0,,8588,8325.25,172.5833333,800.4166667,5582.5,1769.75,1120,3575,2709,1184,4896,3692,1377,365,5298,424,5,1119,99718.6132,19336.35016,11224.10421,12352.66286,4854.987203,3626.703024,922.3879623,158.5655355,324.950417,128.8953898,2985.233241,0,4305.054601,321.0497061,783.1005243,296.154108,386.1745894,324.6749347,26.54574938,7.56734032,27.38656497,11.17083571,9.489204528,8.408155911,168.7170475,757.1177504,172.2470797,574.8776313,303.2941954,524.6689289,222.8161317,12531.39545,6722.921234,5464.100177,338.7285667,5.645476112,0,0,0,0,0,49,128,5,2,0,1.03874554,1.401973508,0.86871374,1.04502681,1.102103134,1.385138405,0.888242819,1.144607137,1.075251178,1.461167978,0.899042185,1.135734287,1.067969613,1.557328802,0.9198325,1.163636936
A42284,"American Health Alliance, LLC",1/1/2013,0,1,,1440700,1,0.5,0.5,,0.034650651,78311435.35,76681290.89,"1,630,144",0,,6674,6500.666667,66.41666667,517.3333333,221.4166667,5695.5,793,3133,2058,690,3667,3007,6168,360,29,33,6,78,88726.98321,15541.35052,20869.09332,10205.86721,3531.146541,2985.977071,347.7745969,211.0498316,76.84377541,167.5464798,936.2113295,0,5373.335769,117.4027189,558.559359,329.8391793,359.1939288,326.1203979,8.4606707,12.46026049,12.15259973,13.6909035,9.229822582,12.30643011,158.1843191,773.03989,88.45246641,622.3977028,253.9739514,882.3710389,295.0466619,12974.05394,6015.536868,6175.981951,747.3079684,35.22715619,0,0,0,0,0,19,1,4,0,0,1.065836514,1.4432463,1.141053745,1.077943937,1.055991174,1.378757567,1.214609492,1.074481681,1.070148373,1.514669711,1.184304648,1.098995337,1.067203657,1.490711265,1.313827973,1.109478111
A87771,Indiana Care Organization LLC,1/1/2013,0,0,,,1,0.5,0.5,,0.030962963,76432152.57,77070229.87,"-638,077",0,,9037,8753.083333,51.75,1098.583333,281.9166667,7320.833333,1433,3833,2532,1239,5208,3829,8750,109,41,11,8,118,77728.32174,8006.749523,11135.37347,8347.746422,2619.858121,2294.574324,46.0807844,244.9519806,55.74333742,324.0705706,998.8536899,0,2688.857653,33.20801069,273.6888772,286.2506211,268.9338043,247.9126403,1.142454564,13.82370022,6.055009187,7.197463751,7.54020012,12.11001837,118.1818182,768.6363636,95.73769243,677.9325381,169.0832754,647.5432467,259.2229405,9275.817093,3271.304398,4582.271009,1413.330541,8.911145596,0,0,0,0,0,26,44,14,0,0,1.012448465,1.137816728,1.125703252,1.048075112,0.991885679,1.075866886,1.087986875,0.999660443,0.973587534,1.090672582,1.045406179,1.018672941,0.976269676,1.091927449,1.028118086,1.016194784
A22066,"Qualuable Medical Professionals, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.024339078,241606351.2,227913448.4,"13,692,903",6709522.367,,26609,25604.08333,122.0833333,4718.5,1511.916667,19251.58333,5904,11235,6665,2805,15433,11176,26052,313,33,13,6,192,79676.34534,7275.635426,15896.55396,8301.755816,2783.904729,2331.628935,144.6696225,273.2259367,79.92967345,294.6834067,1066.225915,0,2700.25851,225.0269894,532.6919282,380.1399137,352.1566356,319.5068688,3.710200774,17.92612795,11.01343809,12.69279212,10.97438334,16.94975933,172.8055489,761.7794786,108.1425889,737.0020927,238.8978751,751.2570746,236.9451379,10189.07053,4260.247802,3445.565822,2283.804323,199.4525827,0,0,1,0,0,199,395,135,4,1,0.98424508,1.012764773,1.077611205,1.027317169,1.01788573,0.996385095,1.105247068,1.030003172,1.038607948,1.03654581,1.143876617,1.04769173,0.972871596,1.002850666,1.178785381,1.053136206
A62243,"Accountable Care Coalition of Greater Augusta & Statesboro, LLC.",1/1/2013,0,0,,,1,0.5,0.5,,0.024872396,200099606.9,200515328.7,"-415,722",0,,21276,20560.66667,232.4166667,2563.833333,760.4166667,17004,3592,9303,5867,2514,12682,8594,17139,3787,97,44,6,203,75640.16169,9210.592519,14481.37441,8722.006111,3143.027115,2639.403306,250.499711,230.1205812,80.47506897,408.7309296,1014.912247,0,3129.127458,215.1038321,372.4980812,290.4936336,329.5612983,299.9416361,7.830485393,14.00732791,7.781848838,13.13186991,8.073668169,11.52686359,152.782194,729.7297297,93.43082261,670.9412795,218.378133,639.8625207,256.9469213,10082.99018,4837.002691,4778.833371,441.2794657,25.87464739,0,0,0,0,0,73,4,11,0,0,1.031132818,1.114575088,1.165129815,1.055316439,1.026586675,1.09053372,1.085090527,1.041905201,1.01336975,1.089065215,1.066596915,1.040821739,1.063449929,1.103035205,1.102927636,1.041921809
A92374,"Franciscan Union Hospital ACO, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.027061812,140232368.5,138591072.4,"1,641,296",0,,14896,14406.91667,103.6666667,2216,540.1666667,11547.08333,2794,6139,4065,1898,8692,6204,14371,342,38,9,12,124,77055.17688,9026.644811,13883.87462,8928.6935,2891.673945,2656.256512,42.71479095,150.1711266,61.99597659,229.322683,1028.243505,0,2596.460927,127.2005792,358.102465,373.9296701,335.1862242,316.7228704,1.110577674,8.121099241,9.231676914,15.40926523,14.29868755,18.25512052,143.8674033,756.2430939,85.23683647,702.3015565,226.1413789,694.3886906,280.9761515,9289.635187,3435.780268,4715.92927,852.5071869,285.4184622,0,0,2,0,0,86,143,35,0,0,1.02900078,1.138463269,1.127286424,1.129875126,0.999605604,1.142573036,1.115562753,1.103245787,1.070747934,1.16380174,1.161423607,1.12539859,1.059834584,1.184192878,1.201986473,1.12608731
A34443,"Central Florida Physicians Trust, LLC",1/1/2013,0,1,,1848040,1,0.5,0.5,,0.030930931,90827925.26,86264114.08,"4,563,811",2236267.48,,9069,8803.25,49.33333333,836.25,312.5833333,7605.083333,1244,4051,2645,1129,5259,3810,8213,406,73,181,7,189,63187.25494,10910.37376,13302.89938,9186.593811,2649.042695,2449.826129,73.67367744,117.5172027,62.76026785,330.1438084,666.3561246,0,4058.067225,73.62954162,704.5561877,283.8108773,325.6751768,307.3864766,1.363132934,7.156447903,9.769119359,11.01865788,11.92741317,7.610825547,148.6090776,797.5841874,62.93130378,584.329651,250.7028654,766.0807088,376.4518786,11585.03962,4918.865192,6039.928436,608.4116662,17.83432255,0,0,0,0,0,31,1,6,0,0,1.050652259,1.220013549,1.167161033,1.099314317,1.083728522,1.152455495,1.166803765,1.104949658,1.055883591,1.11706935,1.203616751,1.084490341,1.003690463,1.155444412,1.110231274,1.093574076
A11103,Amarillo Legacy Medical ACO,1/1/2013,0,0,,,1,0.5,0.5,,0.029474295,91650498.73,86766643.63,"4,883,855",2393089.001,,10876,10602.75,67.41666667,1244.833333,539.3333333,8751.166667,1747,4911,3250,968,6620,4256,10027,349,78,267,32,123,70094.81869,9132.516713,8913.975341,7526.427259,2476.995628,1837.336299,328.8769594,205.5896275,106.1879449,169.9535756,258.5305176,2.624971033,3095.554478,75.43388421,723.6997525,350.6259004,267.6664073,226.7336304,11.03487303,13.7700125,15.84494589,8.488363868,6.130485016,8.205418406,113.8211382,700.7355788,34.23640093,477.0460494,167.7866591,791.9643489,251.0669402,9606.375704,3780.717267,5112.541558,695.1026856,18.01419443,0,0,0,0,0,61,50,39,0,0,0.974978671,1.150676428,0.984409029,0.964320212,0.985150221,1.166458915,0.999969943,0.987174539,0.927635617,1.182856407,0.978378692,0.983818223,0.983154827,1.183552323,1.024455589,0.998673833
A67733,The Premier HealthCare Network LLC,1/1/2013,0,0,,,1,0.5,0.5,,0.038783784,54334321.68,52682732.61,"1,651,589",0,,5072,4911.5,132.1666667,816.9166667,174.75,3787.666667,1083,2147,1312,530,3012,2060,2302,2667,29,12,3,59,79454.74498,9395.965878,13130.05883,8504.250173,3175.604655,2750.23589,216.0359438,113.0244233,160.7643966,370.5892528,1010.065652,0,3620.189464,362.6002043,476.103896,293.5772631,347.958872,318.4363229,5.700906037,4.886490889,18.93515219,15.88109539,9.365774203,8.144151481,181.2903226,670.9677419,91.21449659,756.3880688,251.0434694,660.0834776,257.3551868,9908.5819,4081.645119,4779.191693,1037.768503,9.976585565,0,0,0,0,0,18,39,7,0,0,1.006002608,1.249883809,0.993327853,1.076524546,0.985426201,1.241239144,1.087459916,1.089666579,0.977703251,1.206944054,1.165884083,1.070142425,1.024413431,1.176827255,1.135776666,1.081304257
A19446,"Akira Health, Inc.",1/1/2013,0,0,,,1,0.5,0.5,,0.044794397,54651960.05,62293833.22,"-7,641,873",0,,3946,3796.083333,32.83333333,286.6666667,480.8333333,2995.75,385,1496,1236,829,2395,1551,3302,79,210,112,5,238,142060.2983,17108.5337,18911.25949,14564.60313,5408.675527,5152.247692,26.3220915,248.9588183,38.83006836,698.0166501,3733.046567,0,4288.508995,242.7711974,1047.271582,254.5366717,365.6400237,352.9954119,0.526858824,9.220029416,2.897723531,11.85432354,3.951441178,11.59089412,165.1376147,829.5107034,194.410906,782.9122122,300.572959,616.9516827,339.2970825,10642.28481,4811.274779,5618.949356,177.2879942,34.77268237,0,0,0,0,0,34,7,4,0,0,1.02096269,1.122031201,1.000712446,1.007780796,1.058009997,1.141011507,1.043047046,1.030957315,0.998396702,1.079377574,1.091770079,1.044356922,1.082567131,1.255777579,1.065292644,1.080813945
A64801,"HARTFORD HEALTHCARE ACCOUNTABLE CARE ORGANIZATION, INC.",1/1/2013,0,0,,,1,0.5,0.5,,0.028260852,119718010.9,122622336.2,"-2,904,325",0,,12898,12585.91667,107.6666667,1274.75,1323,9880.5,1746,5147,3913,2092,7738,5160,11953,482,89,96,3,275,79750.11119,10864.45856,13368.77286,8349.734584,3172.874643,2960.768233,77.02655539,24.45638934,132.8792203,150.4711373,870.3331208,0,3174.467728,167.6077536,573.0288621,218.819645,303.2754865,287.7819785,2.145254948,1.271262191,12.07699082,15.17569241,6.912488165,8.024842582,151.4981798,830.5796696,83.66494296,688.6268382,234.5478743,680.8403573,237.8849375,9736.994392,3660.043302,4656.395045,1410.306493,10.24955142,0,0,0,0,0,149,184,68,0,1,0.986352991,1.020073922,0.901081233,0.924721513,1.005677145,1.027943411,0.997285095,0.933879971,0.993553734,1.043607087,0.997689153,0.946712968,1.000984547,1.120326898,1.04724442,0.989045472
A59962,"Winchester Community Accountable Care Organization, Inc.",1/1/2013,0,0,,,1,0.5,0.5,,0.035863864,63921734.39,52041982.95,"11,879,751",5821078.206,,6068,5924.666667,19.91666667,635.3333333,141.1666667,5128.25,886,2684,1686,812,3653,2415,5872,39,30,20,0,107,70774.53503,8786.045215,11648.71541,8464.07886,2915.479392,2471.17543,63.66068527,249.0858543,156.8604527,155.5734947,520.8469587,0,2457.806128,121.4001721,661.9109496,169.537171,287.4423315,257.9048048,2.194216271,13.50286936,13.84044109,12.15258242,11.81501069,8.776865084,149.0566038,785.5345912,52.49240464,606.616406,200.1800383,595.3077529,293.8561944,8535.838866,3584.843029,4462.191966,485.5969394,3.206931473,0,0,0,0,0,52,83,25,0,0,1.042656859,1.040936311,1.131074913,1.144036629,1.012889339,0.976909648,0.997219669,1.135555526,1.064243615,0.959059246,1.028762473,1.095221279,1.037704715,0.958902139,0.870103881,1.028203222
A76576,"Paradigm ACO, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.035535536,63196285.77,57210646.69,"5,985,639",2932963.147,,6232,6071.25,27.41666667,296.1666667,83.83333333,5663.833333,520,3295,1915,502,3256,2976,5977,127,31,13,4,80,72802.0261,11020.52839,10732.68103,9013.504674,2334.086265,2194.602364,61.5582258,56.05293864,21.87273618,194.1166831,417.0016465,0,4512.077216,80.37440178,654.2195659,274.2929098,276.2198888,264.8548487,2.141239448,3.294214536,5.929586164,13.5062796,6.423718345,9.059089973,136.4205257,796.620776,44.47189623,473.5433395,199.7941116,826.518427,332.0568252,13444.67779,6106.979617,6460.284126,737.904056,139.5099856,0,0,0,0,0,21,3,2,0,0,0.974505667,1.239680107,1.106264478,1.030867119,1.009589927,1.278148991,1.252356168,1.093058101,1.041633739,1.307911459,1.327971187,1.123867357,1.055697353,1.314436242,1.037394504,1.137760233
A85241,"Caribbean Accountable Care, Inc.",1/1/2013,0,0,,,1,0.5,0.5,,0.032898899,37956846.06,35701560.4,"2,255,286",1105089.972,,7550,7404.416667,97.75,969.0833333,21.16666667,6316.416667,1222,2785,2529,1014,4665,2885,5587,394,4,1260,0,305,49857.94748,4031.855208,4805.540549,4245.923993,1259.680408,1132.393153,1.914044991,102.6883284,22.68488302,65.7680016,19.10148726,0,2321.508384,85.25205156,185.0855375,267.9890969,249.3106592,234.8598247,0.135054528,7.833162639,6.482617357,7.833162639,11.61468943,9.31876245,139.2627267,677.004096,5.942399244,575.3322904,157.0684164,390.9828593,247.5549503,11155.36898,5187.309376,5949.827243,16.88181603,1.350545283,0,1,0,0,0,104,30,0,0,0,0.996076624,1.045030702,0.929677838,1.142650642,0.980771852,1.091262023,1.018790814,1.169227335,1.001921663,1.022551306,0.963835381,1.184529276,1.001320893,1.033279621,0.853438496,1.218611118
A94912,"Rio Grande Valley Health Alliance, LLC",1/1/2013,0,1,,1360240,1,0.5,0.5,,0.037294294,72231457.71,66220752.57,"6,010,705",2945245.522,,5568,5397.75,161.8333333,982.75,2044.333333,2208.833333,1275,2047,1607,639,3271,2297,3994,28,6,1418,4,118,68349.71747,9396.259851,12795.45739,8949.129497,3503.081637,2616.773841,376.2592687,497.2160123,48.82262107,177.8762026,376.5868123,0,3762.637692,304.2864786,2202.525593,347.2913196,350.8869436,299.0134778,13.15362883,30.19776759,8.522069381,16.48835163,7.781019869,10.0041684,162.1776504,786.2464183,35.75563892,642.6751887,240.2853041,646.9362234,313.0934186,13562.87342,6838.034366,4607.104812,2084.016488,33.71775277,0,0,0,0,0,14,0,3,0,0,1.054808558,1.150570784,1.112922692,1.10420849,1.056700083,1.222679109,1.128295052,1.141204557,1.061391539,1.211166824,1.153423878,1.117528745,1.023404437,1.115603614,1.114791429,1.134533777
A92852,"ACCOUNTABLE CARE CLINICAL SERVICES, PC",1/1/2013,0,0,,,1,0.5,0.5,,0.025144829,211247323.9,200721155.1,"10,526,169",5157822.689,,19637,18989.33333,96.75,3117.833333,2484.083333,13290.66667,3822,7309,5239,3267,11233,8404,17704,458,552,441,12,470,99516.41734,9699.022425,11931.5467,9872.64622,3479.53139,3081.741506,134.5124783,132.370627,166.5790647,330.917626,1219.406948,5.932950805,2927.618941,223.6179411,664.865967,257.3748105,342.7713804,316.0195197,3.896924589,7.425221177,15.37705379,14.5344755,13.00730235,14.27116978,145.1854316,813.4042907,112.4842017,839.4712821,244.347704,627.6681646,263.8323269,10353.81267,4476.881758,4649.557646,1212.52282,14.85044235,0,0,0,0,0,622,930,177,3,7,1.070013203,1.107552059,1.020570479,1.104552781,1.085344128,1.086524265,1.013798217,1.099948609,1.073311687,1.088795697,0.996633772,1.087929531,1.039547652,1.097521411,0.996220802,1.07024531
A64742,Southern Maryland Collaborative Care LLC,1/1/2013,0,0,,,1,0.5,0.5,,0.03076977,97366390.45,105909567.5,"-8,543,177",0,,9230,8964,136.4166667,1248.166667,811.4166667,6768,1654,3984,2449,1143,5588,3642,4407,4136,320,95,9,263,77287.76765,13103.40028,12929.21406,10124.11653,4486.051109,4327.395842,43.92758573,86.55621838,53.69697655,289.7702435,844.3483738,1.131904322,3920.955593,96.81273631,408.2902761,254.1053299,348.3935743,339.134315,1.115573405,4.79696564,3.235162874,15.84114235,12.71753681,9.48237394,169.435216,770.7641196,76.52833556,722.2222222,272.3114681,699.2414101,307.340473,10145.917,4777.108434,5073.850959,290.0490852,4.908522981,0,0,0,0,0,61,35,5,0,0,0.970223019,1.187483194,0.944695629,1.021797203,1.032484528,1.168607916,1.013013137,1.040967877,1.001936738,1.184612003,0.978278276,1.059786679,1.004514111,1.227644589,0.965770841,1.067808494
A18259,"KentuckyOne Health Partners, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.025728546,146540509.8,142888676.7,"3,651,833",0,,18178,17712.08333,128.8333333,2768.583333,634.1666667,14180.5,3510,7539,5163,1966,10577,7601,16383,1465,67,25,6,232,69515.99322,8369.647408,9783.728438,7373.232172,2562.481716,2377.690747,62.73620321,100.6786229,49.887678,88.75258384,512.6933695,0,2462.910728,116.6423388,409.6456303,295.9210995,295.3351055,280.3171093,1.863134866,6.831494507,6.323366816,13.38069585,8.525253476,11.29172646,134.8291894,744.4916111,60.24136065,649.7259404,179.0867816,779.1291256,271.7353972,9207.725423,3833.65405,4482.363735,884.706768,7.000870404,0,0,0,0,0,207,392,115,5,1,1.014292793,1.019905411,1.026526297,1.03717936,1.036819681,1.050795534,1.041472627,1.035569709,1.000121928,1.037854707,1.002095619,1.035759386,1.030628194,1.020579742,0.982494265,1.028832189
A17182,AAMC Collaborative Care Network,1/1/2013,0,0,,,1,0.5,0.5,,0.029708942,92961658.81,96240231.37,"-3,278,573",0,,10485,10190.91667,60.33333333,666.5833333,160.25,9303.75,1118,5589,2758,1020,6096,4389,9195,1041,41,12,2,194,82880.01398,10830.31942,11850.68199,8826.701238,3095.089274,3042.294209,9.176350099,31.99091036,15.37641672,160.059813,566.8227169,0,3233.107505,67.19219921,318.5773819,195.8120556,252.1853612,248.8490568,0.196253199,1.668152194,1.471898995,11.38268556,6.770735377,6.672608777,144.0576231,795.1180472,54.65651602,506.5295075,172.9971952,593.9603078,322.2477533,9903.427072,3767.865174,5199.33601,932.3989501,3.826937387,0,0,0,0,0,75,109,37,0,0,1.045378304,1.059246695,1.052014478,0.936631643,1.017679677,1.064688322,0.914754487,0.913589529,1.028684767,1.03513055,0.873741667,0.900383555,1.019948609,1.068755962,0.882138017,0.902076416
A31015,Northern Maryland Collaborative Care LLC,1/1/2013,0,0,,,1,0.5,0.5,,0.026811962,200100639.5,195143500.7,"4,957,139",0,,15470,14977.25,168.6666667,2222.25,746.9166667,11839.41667,2924,6476,4081,1989,9367,6103,11373,3658,147,50,6,236,102743.3058,13036.35274,17491.50135,11468.41985,5208.696377,5120.47966,37.49853179,28.20497867,34.18631336,249.2054584,878.0065438,0,3659.000541,90.35658265,523.3014007,280.3593593,383.1143902,376.2372932,1.602430353,1.602430353,3.672236225,18.36118113,12.01822765,10.94994074,191.1287414,768.4817887,95.61167771,797.0087967,301.590746,796.8752608,305.5968219,10744.76289,4834.064999,4926.471816,968.3353086,15.89076766,0,0,0,0,0,70,19,13,0,0,1.102248511,1.166769735,1.160314987,1.134651955,1.074000471,1.164223665,1.105740083,1.131917898,1.032348737,1.196237865,1.148300217,1.124343388,1.08436215,1.190698487,1.092783713,1.11696782
A54790,Owensboro ACO,1/1/2013,0,1,,1639600,1,0.5,0.5,,0.032934935,65732011.69,63795288.81,"1,936,723",0,,7532,7314.5,36.25,911.4166667,332.8333333,6034,1209,3265,2183,875,4319,3213,7302,166,9,0,3,52,83278.66014,8392.485328,16193.95521,7911.418343,3179.606444,2864.203646,63.70284742,236.1250283,54.90879169,134.900964,880.7015595,0,2533.8395,108.5815045,384.2188537,271.7352213,311.0260442,287.9212523,2.05072117,15.17533666,5.878734022,13.67147447,12.851186,12.44104177,137.5760412,780.0655124,85.85685966,579.397088,202.4745369,686.991592,194.1349375,9084.831499,3608.175542,3812.564085,1659.033427,5.058445553,0,0,0,0,0,18,0,18,0,0,1.067165314,1.150925841,1.111278121,1.074110947,1.001824762,1.124502877,1.156301614,1.078920113,1.064725057,1.12531704,1.197722909,1.076104191,1.081706766,1.126575207,1.196152981,1.038278092
A16027,"Accountable Care Organization of Puerto Rico, Inc.",1/1/2013,0,0,,,0,0.5,0,,0.036672673,28955261.51,28728016.82,"227,245",0,,5775,5646.5,92.83333333,915.25,29.33333333,4609.083333,1132,2161,1792,690,3340,2435,4449,235,2,904,0,185,46662.47478,4246.430511,5379.907857,4415.591154,1438.988077,1347.623866,6.30002144,71.22110005,13.84308768,123.5713969,28.29130554,0,2215.960204,76.94952355,217.2216361,282.4517207,281.5903657,271.3185159,0.177100859,6.552731781,3.542017179,13.28256442,11.86575755,12.21995927,147.3543202,660.4152713,9.209244665,577.525901,197.8216594,382.5378553,218.0111574,10737.27088,5672.894714,5044.540866,15.76197645,4.073319756,0,0,0,0,0,126,18,0,0,0,1.040512639,1.036927899,0.783893594,1.130050304,0.990373615,1.013875433,1.115122365,1.147726884,0.997372423,0.99518496,0.978392697,1.182182713,0.993378439,0.97764987,0.967763442,1.218417098
A65320,"ProHealth Physicians ACO, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.023778359,311690932.2,329305352.6,"-17,614,420",0,,32216,31320.16667,125.25,2854.833333,3542.833333,24797.25,3807,12722,9800,5887,18587,13629,30301,870,196,179,18,652,93848.11117,10170.434,15713.11428,9390.034688,3388.164248,3160.117324,97.87382373,53.33153449,95.80646972,208.6285489,1433.507854,0,3282.168759,198.6472351,651.3842249,226.1389523,325.0621272,310.023893,2.681978065,2.777762996,9.57849309,13.60146019,8.045934196,10.69598395,145.4772822,842.9553981,130.2994343,705.647586,258.8108833,651.1778886,224.9349461,10495.25066,4226.095008,4605.435263,1656.98352,6.736873473,0,0,0,0,0,165,149,89,2,0,1.032769004,1.105282507,1.053307382,1.022439215,1.044548003,1.130522743,1.080205136,1.015836335,1.049003238,1.102428093,1.083003949,0.98948683,1.025872597,1.092523614,1.092631749,1.004450113
A22326,"Fort Smith Physicians Alliance ACO, LLC",1/1/2013,0,1,,2554900,1,0.5,0.5,,0.028558512,111831196.4,111552819.3,"278,377",0,,12402,12001.66667,97.66666667,2659.5,774.25,8470.25,3174,5062,2989,1177,7186,5216,10957,1106,71,50,115,103,77604.18664,7961.734615,14339.06198,8464.593745,3446.832178,2563.670723,207.8531872,472.739038,239.1793314,167.2156224,951.6275318,4.120787778,2622.617677,143.4087941,473.6554698,317.868474,379.6972643,315.0395778,6.082488543,29.99583391,28.57936398,11.24843772,11.66504652,15.91445633,168.3217478,701.83714,91.15400639,845.299264,242.0497153,701.9858353,284.0438828,8455.992223,4051.937231,3574.336898,369.6153312,460.1027635,0,2,0,0,0,51,9,20,0,0,1.007057554,0.956918576,0.972011776,0.974179081,1.019178015,0.960743889,0.980737883,0.986976547,0.995674971,0.966137346,0.984670957,0.993714287,0.987042988,0.975577597,1.039085725,0.998135451
