ACO_Num,ACO_Name,ACO_State,Start_Date,Track1,Track2,Adv_Pay,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,QualScore,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,pneu_adm,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS
A59192,Franciscan Riverview Health ACO,Indiana ,1/1/2015,1,0,0,"5,548",1.68%,3.74%,"831,844",0,0,P4R,"9,206","8,861","49,463,968","48,632,124",  ,  ,50.00%,50.00%,"71,296","10,516","11,503","7,880","61,344","8,473","13,277","7,985","82,493","10,091","15,071","8,192","75,716","8,839","13,597","8,443","9,051",1.033,1.102,1.017,1.008,0.972,1.119,1.000,0.985,1.012,1.106,1.007,0.989,1.086,1.130,1.039,0.981,31,541,141,4506,5373,33,567,165,4608,781,2643,1502,622,3175,2373,5364,55,26,8,2,93,2761,2224,68,451,25,163,839,0,2013,2636,86,461,271,273,241,2,27,3,11,12,15,134,777,68,661,150,608,254,8578,3942,3783,850,3,0,0,0,0,28,34,35,21,0,0
A83956,"Carroll ACO, LLC ","Maryland, Pennsylvania ",1/1/2015,1,0,0,"10,210",-1.71%,2.99%,"-1,754,001",0,0,P4R,"10,398","10,349","102,817,688","104,571,689",  ,  ,50.00%,50.00%,"89,331","10,985","12,295","9,741","81,687","10,642","14,420","9,957","65,534","11,171","13,388","9,681","84,448","11,316","14,032","10,095","10,575",1.002,1.034,1.016,0.986,0.991,1.008,0.941,0.995,1.027,1.024,0.942,1.003,1.069,1.003,0.942,0.981,40,964,220,8037,9889,33,1109,232,8514,1503,4946,2667,1094,5877,4333,9535,394,46,14,2,219,3858,3792,8,45,24,87,467,0,2310,3498,107,380,222,265,261,0,2,2,12,13,10,156,781,46,628,200,761,323,10255,3914,5490,848,3,0,0,0,0,2,94,613,53,10,0
A74449,Quality Health Alliance-ACO LLC ,"New Jersey, Pennsylvania ",1/1/2015,1,0,0,"14,684",0.39%,2.72%,"664,926",0,0,P4R,"12,025","11,726","170,478,153","169,813,227",  ,  ,50.00%,50.00%,"108,888","12,104","20,369","11,420","90,900","11,618","17,613","10,689","96,535","12,029","15,967","10,973","92,596","12,429","15,299","11,203","11,978",1.108,1.176,1.142,1.183,1.119,1.134,1.068,1.115,1.037,1.117,1.077,1.103,1.083,1.127,1.033,1.106,95,1586,318,11282,14177,93,1677,339,12069,2300,7035,3294,2055,8409,6275,13518,479,252,50,0,385,3947,3297,93,514,122,387,943,0,1897,4128,136,712,276,388,351,2,25,10,14,12,8,188,784,83,711,296,847,303,10569,4183,5697,687,1,0,0,0,0,2,97,240,35,0,0
A51793,"Springfield Clinic ACO, LLC ",Illinois ,1/1/2015,1,0,0,"11,961",0.11%,2.88%,"103,742",0,0,P4R,"8,576","8,349","98,457,085","98,353,344",  ,  ,50.00%,50.00%,"66,527","7,629","12,431","7,617","63,060","8,649","14,249","7,799","80,388","9,526","12,052","7,571","61,978","8,840","13,327","8,016","8,567",1.050,1.068,1.122,1.000,1.071,1.051,1.158,0.998,0.971,1.066,1.038,1.002,0.994,1.084,1.005,0.988,69,1258,149,9075,11480,79,1252,191,9958,1980,5435,3102,1444,6525,5436,11301,355,21,8,5,271,2556,2349,75,99,59,99,659,0,1699,3040,90,316,267,287,270,2,7,7,10,8,9,138,753,62,678,189,816,246,8291,2740,3957,1538,56,0,0,8,0,8,83,227,89,0,0
A39107,"Mission Health Partners, Inc. ",North Carolina ,1/1/2015,1,0,0,"46,989",-0.70%,2.23%,"-2,662,071",0,0,P4R,"8,262","7,969","378,132,728","380,794,799",  ,  ,50.00%,50.00%,"63,526","7,824","9,694","7,002","60,652","8,214","10,478","7,044","60,453","8,628","10,328","7,350","65,591","8,865","10,206","7,743","8,320",0.975,1.044,0.966,0.926,0.966,1.063,0.972,0.923,0.980,1.078,1.004,0.952,0.979,1.101,0.992,0.970,189,7493,2626,33968,45768,205,7539,2476,35548,9126,20781,11957,5125,27235,19754,44310,1518,121,152,151,737,2389,2117,53,108,116,191,633,1,2019,2524,136,356,279,271,247,2,6,16,11,7,8,147,791,64,698,155,741,270,9194,3932,3419,1288,554,6,7,10,0,21,354,398,164,2,0
A25701,"BayCare Physician Partners ACO, LLC ",Florida ,1/1/2015,1,0,0,"43,735",2.83%,2.26%,"12,024,992","12,024,992","5,892,246",P4R,"9,985","9,829","425,382,836","413,357,844",  ,  ,50.00%,50.00%,"65,758","9,988","14,055","9,216","69,818","9,832","12,880","9,062","66,964","9,699","13,064","9,089","66,547","9,874","12,567","9,093","9,703",0.985,1.188,1.068,1.078,1.008,1.139,1.031,1.064,1.000,1.139,1.061,1.080,0.978,1.119,1.021,1.071,360,4019,1097,37760,42603,339,3761,1027,37476,5341,19599,12837,5958,25235,18500,40346,1818,308,371,17,875,2460,2156,77,212,37,203,504,0,1599,4140,90,671,237,283,264,2,12,5,9,10,6,162,786,49,582,208,722,321,10795,3690,6448,638,18,0,0,0,0,13,287,804,147,1,2
A24605,Carolina Medical Home Network Accountable Care Organization LLC ,North Carolina ,1/1/2015,1,0,1,"12,307",-5.59%,2.86%,"-5,808,857",0,0,P4R,"8,654","8,133","103,886,147","109,695,004","1,170,000",0,50.00%,50.00%,"70,740","6,559","8,890","6,915","71,588","6,644","8,834","6,980","65,495","6,949","8,857","7,150","70,767","7,692","9,269","8,048","9,138",0.966,0.968,0.934,0.997,0.970,0.991,0.933,0.989,0.971,0.992,0.942,1.009,0.970,0.976,0.924,1.024,144,3618,1945,5962,12005,192,3645,1940,6228,4139,4539,2658,971,7191,5116,5717,6250,45,118,64,113,3155,2872,112,125,77,81,501,0,2410,2436,329,332,319,347,327,3,7,11,23,16,7,192,787,53,1119,238,688,181,8638,1060,3139,835,3605,0,44,0,0,0,56,22,37,0,0
A14417,"Genesys PHO, L.L.C. ",Michigan ,1/1/2015,1,0,0,"16,561",2.70%,2.64%,"4,397,053","4,397,053","2,154,556",P4R,"10,145","9,925","163,138,049","158,740,996",  ,  ,50.00%,50.00%,"83,167","8,434","14,321","8,808","81,035","8,759","13,224","8,920","82,479","8,672","15,056","8,940","83,376","8,924","13,487","9,025","9,872",1.032,1.051,1.075,1.071,1.056,1.035,1.034,1.063,1.036,1.052,1.065,1.068,1.080,1.034,1.095,1.070,180,3502,599,12456,16080,155,3331,539,12054,4036,6903,4129,1493,8929,7632,14609,1503,89,46,18,296,3435,3181,104,132,75,182,545,0,1670,3565,163,416,280,335,318,2,7,8,14,13,8,184,811,50,649,262,891,185,8971,4731,3737,491,11,0,0,0,0,2,128,133,27,0,0
A71487,"UMASS Memorial Accountable Care Organization, INC. ",Massachusetts ,1/1/2015,1,0,0,"24,956",-1.76%,2.45%,"-4,537,571",0,0,P4R,"10,664","10,379","258,044,741","262,582,311",  ,  ,50.00%,50.00%,"82,885","10,223","14,271","9,532","92,535","9,909","12,618","9,399","86,087","10,048","12,332","9,704","87,666","10,649","13,057","10,049","10,851",1.085,1.145,0.995,1.061,1.071,1.116,1.018,1.060,1.071,1.095,0.982,1.055,1.054,1.129,0.998,1.075,146,4771,1463,16911,24198,152,5412,1465,17169,6388,10320,5417,2831,13839,11117,22710,628,269,564,10,775,3977,3241,132,459,194,221,652,1,2799,2529,176,656,233,349,304,4,25,16,13,13,8,192,791,69,767,240,613,372,9081,3551,4132,1291,107,0,5,0,0,8,316,812,224,1,4
A34708,"MissionPoint Evansville, LLC ","Illinois, Indiana, Kentucky ",1/1/2015,1,0,0,"12,487",-0.20%,2.85%,"-231,890",0,0,P4R,"9,545","9,529","115,478,533","115,710,422",  ,  ,50.00%,50.00%,"74,151","9,463","15,155","8,712","76,294","9,081","15,505","8,886","77,690","9,754","15,253","8,564","79,410","9,294","15,567","8,773","9,564",1.019,1.178,1.180,1.039,0.998,1.062,1.137,1.010,1.068,1.155,1.111,1.015,1.065,1.113,1.111,0.977,78,1401,378,9730,12099,77,1547,491,9984,2018,5582,3341,1546,6895,5592,11836,443,21,6,3,178,3136,2646,99,314,94,200,1105,3,1833,2857,102,288,253,368,335,3,18,11,12,9,10,155,785,92,717,239,857,232,9130,3888,3777,1452,13,1,0,0,0,5,101,130,61,2,3
A75625,"MissionPoint Indianapolis, LLC ",Indiana ,1/1/2015,1,0,0,"33,523",-3.08%,2.36%,"-8,605,407",0,0,P4R,"8,573","8,262","279,640,274","288,245,681",  ,  ,50.00%,0.00%,"67,998","7,881","10,955","7,414","69,998","8,108","11,856","7,835","72,672","8,145","10,882","7,652","71,168","8,577","12,451","8,151","8,836",1.005,1.054,0.963,0.983,1.002,1.059,1.034,0.984,0.996,1.045,0.999,0.968,0.988,1.068,1.029,0.954,209,4263,1114,26788,32620,232,4486,1353,26549,5675,14713,8961,4174,19429,14094,29312,3249,194,83,12,673,2620,2352,72,172,48,209,842,0,2074,2558,97,401,245,270,253,2,10,6,12,8,7,141,781,66,715,160,681,241,8473,3352,4141,968,12,16,0,6,0,21,325,532,168,1,4
A17606,"MissionPoint Birmingham, LLC ",Alabama ,1/1/2015,1,0,0,"8,828",-3.12%,3.12%,"-2,074,197",0,0,P4R,"7,720","7,490","66,445,785","68,519,982",  ,  ,50.00%,50.00%,"52,357","6,799","11,008","7,179","56,366","6,833","9,939","6,843","59,258","7,239","10,033","7,008","55,034","7,690","10,037","7,566","7,961",0.915,1.003,1.026,0.916,0.959,0.961,0.992,0.916,0.932,0.984,0.943,0.919,0.974,0.984,1.033,0.941,70,904,175,7663,8607,63,762,138,7645,1112,4193,2538,985,5294,3534,7747,962,17,1,0,101,2127,1717,15,358,52,147,232,0,1420,3401,71,466,230,237,210,0,21,5,7,6,5,140,749,25,489,134,615,313,8976,3830,4894,240,11,2,0,0,0,5,91,53,5,0,0
A47392,"Cape Fear Valley Accountable Care Organization, LLC ",North Carolina ,1/1/2015,1,0,0,"6,018",-4.36%,3.60%,"-3,092,829",0,0,P4R,"12,234","11,507","70,889,368","73,982,196",  ,  ,50.00%,50.00%,"69,028","8,541","13,849","8,987","65,286","8,763","12,368","8,675","76,871","9,271","14,046","9,907","78,249","10,194","14,978","10,459","12,767",1.030,1.201,1.141,1.162,0.964,1.141,1.124,1.120,1.000,1.109,1.102,1.183,1.060,1.132,1.165,1.196,145,1733,761,3315,5795,156,1544,705,3390,1839,2205,1382,592,3581,2437,3162,2610,59,41,42,104,4485,3946,233,325,54,259,954,0,3112,3265,289,457,452,457,426,5,20,6,23,15,15,215,722,98,1320,325,811,287,10980,2964,4775,1832,1409,2,0,7,0,9,138,219,46,0,0
A23437,"Bassett Accountable Care Partners, LLC ",New York ,1/1/2015,1,0,0,"15,456",-1.60%,2.68%,"-2,225,736",0,0,P4R,"9,276","9,019","139,327,694","141,553,430",  ,  ,50.00%,50.00%,"68,980","7,516","11,224","8,287","75,733","7,973","11,051","8,261","71,713","8,760","10,531","8,517","76,509","8,505","11,323","8,953","9,425",0.943,0.953,0.964,1.034,0.935,0.938,0.979,1.037,0.950,0.944,0.996,1.032,0.944,0.918,0.980,1.037,97,3193,935,10955,15020,92,3075,955,10898,3594,5973,3845,2044,8483,6973,14912,133,29,28,6,348,3220,3090,0,72,60,194,666,0,3083,1776,146,298,324,309,296,0,4,10,15,14,12,170,805,61,833,166,633,199,8177,2731,3091,2354,2,3,0,0,0,12,141,455,126,6,0
A81076,"Mercy Health ACO, LLC ","Arkansas, Missouri, Oklahoma ",1/1/2015,1,0,0,"82,591",-2.38%,2.00%,"-18,088,686",0,0,P4R,"9,464","9,062","758,843,748","776,932,434",  ,  ,50.00%,50.00%,"70,006","8,916","13,821","8,068","71,450","9,179","12,913","8,193","74,744","9,719","13,978","8,409","68,768","10,077","14,155","9,007","9,690",1.035,1.083,1.117,1.031,1.024,1.117,1.094,1.041,1.029,1.120,1.093,1.042,1.036,1.117,1.093,1.061,455,10403,2243,64615,80178,520,10636,2394,66629,13615,37389,22384,9203,47787,34804,76754,3074,351,377,897,1138,3016,2512,129,308,96,239,603,1,2386,2706,104,557,306,317,284,4,17,12,12,8,8,155,732,61,788,199,773,277,8755,3516,3967,1033,239,6,0,11,0,15,658,955,337,7,9
A87355,Penn State Health Care Partners,Pennsylvania ,1/1/2015,1,0,0,"29,741",-2.60%,2.40%,"-7,266,521",0,0,P4R,"9,709","9,361","279,226,315","286,492,836",  ,  ,50.00%,50.00%,"72,396","8,516","10,489","8,511","72,801","8,499","11,001","8,590","67,621","9,161","11,713","8,906","72,618","9,834","13,086","9,309","9,962",1.019,1.066,1.005,1.057,1.000,1.091,1.033,1.065,0.987,1.081,0.999,1.080,1.012,1.092,1.019,1.077,187,3879,964,23414,28759,209,3769,941,23840,4878,11924,8330,4609,16985,12756,27931,738,162,297,7,606,3314,2671,89,518,81,278,713,0,2308,2874,112,353,281,333,294,2,28,8,15,9,7,164,791,63,613,200,702,257,9259,4320,3779,1152,8,0,0,0,0,4,334,973,204,8,3
A85343,IL-RCCO,Illinois ,1/1/2015,1,0,1,"14,193",-2.83%,2.75%,"-4,194,850",0,0,P4R,"10,793","10,418","148,068,010","152,262,860","1,170,000",0,50.00%,50.00%,"70,853","7,758","14,693","9,656","76,300","7,871","14,664","9,665","84,384","9,234","14,489","10,225","74,874","9,993","15,129","10,678","11,098",1.040,0.934,0.996,1.021,1.065,0.917,0.995,1.024,1.087,0.955,1.033,1.016,1.058,0.987,1.001,1.033,71,1906,562,11425,13719,71,1994,576,11078,2437,5638,3937,2181,8046,6147,13863,134,16,22,5,153,3404,3159,52,145,70,138,1634,0,3262,2219,208,327,314,362,345,1,8,8,14,14,16,173,646,121,953,89,734,223,8468,1689,2785,710,3284,38,0,38,0,46,189,410,60,0,1
A96888,Northwestern Medicine Physician Partners ACO,Illinois ,1/1/2015,1,0,0,"19,095",-0.49%,2.54%,"-831,878",0,0,P4R,"9,085","8,891","168,240,835","169,072,712",  ,  ,50.00%,50.00%,"71,143","9,689","12,036","8,419","78,793","9,893","11,800","8,550","84,732","10,407","11,386","8,661","66,211","10,130","9,127","8,902","9,130",1.021,1.094,1.046,0.975,0.971,1.134,1.023,0.966,1.078,1.080,0.901,0.949,1.010,1.096,0.907,0.936,41,1338,184,16061,18518,42,1424,216,16836,2142,9443,5057,2453,11186,7909,17947,266,182,134,8,558,2563,2297,41,214,47,292,632,0,2136,2936,89,504,222,256,237,1,12,6,12,9,7,140,805,56,560,176,654,339,9076,3334,4762,977,4,0,0,0,0,3,171,259,83,0,3
A33146,Reid ACO,"Indiana, Ohio ",1/1/2015,1,0,1,"8,580",2.81%,3.14%,"2,365,299",0,0,P4R,"10,136","9,892","84,231,724","81,866,424","926,108",0,50.00%,50.00%,"81,612","9,830","16,309","9,114","75,529","9,389","13,393","8,671","71,204","9,339","13,254","8,980","78,327","10,274","13,859","8,614","9,852",1.063,1.161,1.177,1.070,0.999,1.112,1.108,1.037,1.054,1.149,1.126,1.059,1.068,1.154,1.059,1.045,69,1573,415,6183,8310,71,1552,530,6157,1875,3503,2194,1008,4835,3745,8182,265,13,11,2,107,3393,2883,124,136,282,213,762,0,2691,2264,137,319,338,312,277,3,7,25,16,10,9,150,770,74,834,209,696,251,9012,2896,3826,1480,810,0,0,5,0,8,43,141,52,0,1
A65906,Northwest Rural ACO,"Oregon, Washington ",1/1/2015,1,0,0,"7,006",-1.66%,3.40%,"-1,071,833",0,0,P4R,"9,417","9,323","64,438,039","65,509,872",  ,  ,50.00%,50.00%,"64,964","8,239","15,151","8,560","71,543","7,852","12,579","8,959","99,603","8,285","13,549","9,026","60,071","8,759","9,606","9,539","9,574",1.010,0.850,0.798,0.889,0.966,0.899,0.919,0.902,0.964,0.873,0.786,0.905,0.949,0.876,0.790,0.881,21,938,316,5680,6842,19,938,321,5564,1146,3091,2015,754,3774,3232,6794,19,29,19,64,81,3364,3263,14,59,32,128,874,0,2931,1867,141,266,260,233,227,0,3,3,10,4,8,131,664,57,734,35,485,221,7396,1674,2656,850,2216,5,0,9,0,11,72,102,12,0,0
A37598,National Rural ACO II LLC ,"California, Illinois, Indiana, Iowa ",1/1/2015,1,0,0,"9,629",0.99%,3.04%,"1,053,418",0,0,P4R,"11,436","11,269","106,356,565","105,303,148",  ,  ,50.00%,50.00%,"90,174","9,132","13,268","10,135","97,294","8,978","14,516","10,448","97,590","9,393","14,646","11,197","96,550","9,332","13,614","10,914","11,323",1.037,1.042,1.116,1.084,1.132,1.064,1.092,1.099,1.124,1.057,1.065,1.082,1.073,1.035,1.111,1.060,47,1373,454,6969,9300,56,1488,518,7238,1834,3796,2640,1359,5535,4094,9358,65,30,44,17,115,3526,3284,67,105,96,225,1379,0,3239,2536,192,329,311,322,304,2,6,10,10,8,12,150,709,109,897,146,697,239,9584,2400,3747,1087,2350,7,0,9,0,20,86,128,38,0,1
A35510,"NEQCA Accountable Care, Inc. ","Massachusetts, New Hampshire ",1/1/2015,1,0,0,"14,192",4.21%,2.75%,"7,665,580","7,665,580","3,756,134",P4R,"13,265","12,839","182,244,218","174,578,638",  ,  ,50.00%,50.00%,"94,219","11,809","12,058","11,943","96,687","12,299","12,165","12,109","95,844","11,969","12,126","11,841","89,479","12,378","10,926","11,895","12,707",1.034,1.241,0.936,1.183,1.053,1.233,0.955,1.201,1.005,1.220,0.970,1.193,1.026,1.239,0.972,1.199,148,2542,1591,10812,13739,146,2400,1409,9784,2824,5413,3773,2182,7818,6374,11760,839,841,212,5,535,4642,3964,139,366,219,370,1291,3,2736,2869,245,885,251,407,369,5,18,16,19,12,11,200,798,117,818,295,759,334,9853,4441,4328,1070,15,0,0,0,0,0,124,192,58,0,0
A60506,"Adena Healthcare Collaborative, LLC ",Ohio ,1/1/2015,1,0,0,"8,583",6.26%,3.14%,"5,207,595","5,207,595","2,551,721",P4R,"9,983","9,784","83,133,551","77,925,957",  ,  ,50.00%,50.00%,"74,609","8,024","13,641","9,125","79,864","8,455","13,822","8,913","95,672","8,747","12,064","8,863","92,726","8,459","12,076","8,449","9,358",1.033,1.089,1.139,1.097,0.990,1.096,1.203,1.111,1.086,1.084,1.119,1.100,1.133,1.135,1.179,1.131,68,2378,590,5222,8327,64,2378,593,5293,2736,3334,1838,675,4766,3817,8237,225,26,4,3,88,2708,2546,24,72,60,196,534,10,3001,2199,346,442,347,307,295,1,4,6,10,15,10,168,812,53,940,167,929,270,8521,3367,3862,1268,25,4,0,0,0,1,95,148,55,0,1
A63260,WCHN ACO ,"Connecticut, New York ",1/1/2015,1,0,0,"20,344",-2.04%,2.50%,"-4,092,447",0,0,P4R,"10,129","10,030","200,956,247","205,048,694",  ,  ,50.00%,50.00%,"80,559","8,535","12,416","8,954","88,226","10,164","13,535","8,847","87,010","9,815","13,257","9,207","74,945","10,744","13,113","9,577","10,335",1.034,1.032,1.037,1.014,1.033,1.024,1.028,1.018,1.050,1.080,1.042,1.027,1.011,1.052,1.017,1.010,85,1566,1684,14017,19839,94,1694,1964,16088,2285,8737,6140,3182,11643,8701,18811,447,197,250,0,639,2850,2595,19,124,116,182,962,0,2273,3298,137,692,208,268,254,0,5,9,11,8,7,147,847,79,603,199,667,251,11031,3570,6280,1176,6,0,0,0,0,7,179,477,69,3,0
A86344,Akira Health of Los Angeles Inc ,California ,1/1/2015,1,0,1,"6,673",-7.49%,3.47%,"-9,184,779",0,0,P4R,"19,136","19,482","122,667,788","131,852,567","695,096",0,50.00%,50.00%,"115,588","18,722","14,012","15,415","123,942","20,265","14,662","15,206","117,684","24,829","17,966","16,291","127,360","25,865","17,349","17,253","20,569",1.168,1.526,1.085,1.311,1.154,1.690,1.072,1.342,1.154,1.790,1.130,1.347,1.186,1.780,1.109,1.278,138,770,1900,3557,6410,138,678,1791,3803,933,2774,1836,1130,3721,2952,4292,497,1237,257,13,377,7208,5697,1073,304,396,560,4485,2,2228,5327,466,1540,367,557,490,26,14,27,15,12,9,196,800,251,944,423,865,364,13013,6277,6094,624,17,0,0,0,0,0,70,22,23,2,0
A24144,"Physicians Accountable Care Solutions, LLC ","California, Connecticut, Iowa, Massachusetts, Pennsylvania, Texas, Utah, West Virginia ",1/1/2015,1,0,0,"124,287",0.85%,2.00%,"10,498,827",0,0,P4R,"10,267","10,083","1,233,509,805","1,223,010,978",  ,  ,50.00%,50.00%,"77,790","9,191","14,869","9,158","74,892","9,077","14,924","9,112","79,053","9,349","14,653","9,294","76,095","9,578","15,228","9,382","10,180",1.040,1.083,1.080,1.054,1.040,1.088,1.075,1.047,1.044,1.092,1.085,1.042,1.025,1.087,1.083,1.035,952,17555,5350,92536,120143,930,17566,5187,96461,22806,52522,32054,16905,69826,54461,116497,3852,674,934,153,2177,3203,2718,135,303,86,324,922,0,2211,2841,146,576,283,331,300,4,17,9,13,11,9,165,768,82,750,215,719,254,8924,3758,4001,1034,130,4,1,14,0,61,1149,2414,485,24,5
A32730,MHT-ACO,"Louisiana, Oklahoma, Texas ",1/1/2015,1,0,0,"7,213",-2.95%,3.36%,"-2,801,194",0,0,P4R,"13,673","13,501","95,013,618","97,814,812",  ,  ,50.00%,50.00%,"80,130","10,736","20,031","10,849","77,563","10,814","17,544","11,038","82,516","12,470","19,248","11,802","88,386","13,355","19,922","12,050","14,076",1.081,1.190,1.189,1.120,1.066,1.187,1.206,1.130,1.060,1.227,1.154,1.149,1.031,1.255,1.230,1.167,123,787,763,5840,6949,114,743,560,5533,1008,3014,2235,956,4315,2898,6210,411,43,386,42,121,4790,3601,559,576,164,420,1575,0,2013,3700,231,1577,343,492,427,16,33,15,18,19,16,181,746,135,864,324,892,275,10198,4388,4208,1561,40,0,0,1,0,10,61,17,27,0,0
A87299,Aledade Primary Care ACO LLC ,"Arkansas, Maryland, New York ",1/1/2015,1,0,0,"11,851",-0.25%,2.89%,"-261,283",0,0,P4R,"8,998","8,782","104,106,794","104,368,078",  ,  ,50.00%,50.00%,"69,987","8,388","11,506","8,170","75,097","8,859","11,547","8,418","74,253","8,497","10,849","8,428","71,751","9,159","11,769","8,583","9,021",1.045,1.043,1.031,0.981,0.923,1.022,1.011,0.989,0.975,0.992,0.943,0.995,0.920,1.022,0.937,0.975,39,1332,330,9302,11569,51,1337,340,9842,1752,5772,3151,1176,6715,5135,10903,707,29,21,9,182,2821,2522,30,227,65,110,352,1,2071,3193,85,361,247,253,232,1,13,8,10,10,8,140,786,40,575,154,657,302,9623,3726,4818,859,220,0,2,0,0,0,33,16,18,0,0
A66096,"Arkansas High Performance Network ACO of FQHC, LLC ","Arkansas, Kentucky ",1/1/2015,1,0,0,"6,085",-8.91%,3.58%,"-4,162,850",0,0,P4R,"7,859","7,654","46,700,829","50,863,679",  ,  ,50.00%,50.00%,"57,396","5,899","8,410","6,703","58,311","6,251","8,167","6,456","67,549","6,936","8,217","6,788","64,094","7,192","9,564","7,964","8,560",0.941,0.907,0.862,0.945,0.898,0.895,0.854,0.987,0.922,0.923,0.878,0.979,0.955,0.892,0.850,0.992,69,2497,799,2457,5942,75,2480,787,2601,2745,2058,959,323,3440,2645,3949,2068,8,24,5,31,2823,2296,113,304,137,96,221,0,2453,2195,215,469,382,327,287,3,18,20,14,14,10,186,708,27,958,218,714,259,8634,395,2758,531,4950,0,67,0,0,0,66,402,63,0,1
A07433,"Mission Health Care Network, LLC ","Georgia, Tennessee ",1/1/2015,1,0,0,"29,189",-0.54%,2.41%,"-1,304,519",0,0,P4R,"8,556","8,301","243,774,495","245,079,014",  ,  ,50.00%,50.00%,"68,042","8,883","12,610","7,952","62,117","8,292","11,610","7,321","62,771","8,570","11,886","7,515","64,303","8,368","11,261","7,983","8,602",1.006,1.121,1.072,0.996,0.965,1.104,1.034,0.994,0.965,1.090,1.048,0.993,0.985,1.091,1.062,1.011,281,3473,679,24214,28491,252,3356,659,24225,4398,13432,8249,3110,16801,12388,27011,1721,80,26,7,344,2522,2134,19,327,51,162,369,0,1720,3154,94,422,286,276,251,1,19,5,10,8,8,130,737,40,649,177,687,279,9273,3605,4255,1407,7,0,0,0,0,1,140,257,145,3,0
A55003,"Cornerstone Health Enablement Strategic Solutions, LLC ",North Carolina ,1/1/2015,1,0,0,"34,706",1.07%,2.35%,"3,353,495",0,0,P4R,"9,337","9,032","313,752,469","310,398,974",  ,  ,50.00%,50.00%,"62,020","8,281","10,482","7,393","63,733","8,665","10,271","7,671","64,897","8,506","9,542","7,734","65,339","8,798","9,544","8,228","9,237",1.005,1.127,0.993,0.975,1.025,1.139,1.024,1.004,1.039,1.136,0.993,1.067,1.015,1.165,1.004,1.082,501,6625,1962,24403,33604,488,6355,1851,24910,7937,14312,8659,3798,19781,14925,29426,4232,309,203,28,508,2661,2400,83,138,59,222,447,0,2460,2735,128,444,370,302,284,2,8,8,13,10,9,171,769,45,752,202,751,290,9859,3789,4351,1711,9,0,0,0,0,2,415,1345,277,3,0
